id,imdbid,title,release,runtime,budget,revenue,popularity,vote_average,vote_count
8292,tt0430105,Four Brothers,2005,109,45000000,92374674,6.84109,6.7,617
8329,tt1038988,[REC],2007,78,1500000,30448000,8.50451,7.1,954
8337,tt0096256,They Live,1988,94,4000000,13008928,11.2924,7.1,562
8338,tt0861689,Blindness,2008,121,25000000,19844979,7.46238,6.4,393
8363,tt0829482,Superbad,2007,113,20000000,121463226,16.2051,7,2152
8367,tt0102798,Robin Hood: Prince of Thieves,1991,143,48000000,390493908,10.6392,6.6,937
8373,tt1055369,Transformers: Revenge of the Fallen,2009,150,150000000,836297228,4.35176,6,3192
8374,tt0144117,The Boondock Saints,1999,108,6000000,30471,12.4579,7.2,848
8393,tt0080801,The Gods Must Be Crazy,1980,109,5000000,60000000,10.9735,7.1,251
8398,tt0455960,The Hitcher,2007,84,10000000,25399945,7.16097,5.6,253
8427,tt0297181,I Spy,2002,97,70000000,33561137,10.4043,5.2,276
8452,tt0216216,The 6th Day,2000,123,82000000,96085477,8.41311,5.7,603
8453,tt0439662,Fanaa,2006,168,5300000,22175908,3.00353,6.7,53
8456,tt1023111,Never Back Down,2008,115,20000000,41627431,14.7539,6.5,511
8461,tt0808279,Funny Games,2007,112,15000000,7938872,6.84159,6.3,562
8487,tt0120891,Wild Wild West,1999,106,170000000,222104681,9.8876,5.1,1042
8488,tt0386588,Hitch,2005,118,70000000,368100420,13.3508,6.3,1721
8491,tt0098627,Weekend at Bernie's,1989,97,6500000,30218387,8.05189,6.4,255
8512,tt0112857,Devil in a Blue Dress,1995,102,27000000,16140822,4.64613,6.3,88
8536,tt0081573,Superman II,1980,127,54000000,190458706,10.3016,6.5,642
8584,tt0184894,Shanghai Noon,2000,110,55000000,56932305,10.3084,6.2,756
8587,tt0110357,The Lion King,1994,89,45000000,788241776,21.6058,8,5520
8592,tt0099422,Dick Tracy,1990,103,47000000,103738726,8.30478,5.9,258
8618,tt0464049,The History Boys,2006,109,4000000,13401952,3.40358,6.6,66
8619,tt0311113,Master and Commander: The Far Side of the World,2003,138,150000000,212011111,8.6933,6.9,808
8643,tt0404032,The Exorcism of Emily Rose,2005,122,19000000,144216468,10.966,6.3,675
8645,tt0949731,The Happening,2008,91,60000000,163403799,6.22229,4.9,968
8653,tt0255589,The Isle,2000,90,50000,21075,3.88209,6.9,60
8656,tt0120647,Deep Impact,1998,120,75000000,140464664,11.6446,5.9,870
8665,tt0267626,K-19: The Widowmaker,2002,138,100000000,35168966,7.71872,6.1,273
8676,tt0770752,Fool's Gold,2008,112,70000000,111231041,9.4548,5.4,454
8681,tt0936501,Taken,2008,93,25000000,226830568,16.3675,7.2,4444
8688,tt0120832,Snake Eyes,1998,98,73000000,103891409,11.6045,5.8,331
8696,tt0337909,Calendar Girls,2003,108,10000000,96542059,5.10957,6.6,94
8698,tt0311429,The League of Extraordinary Gentlemen,2003,110,78000000,179265204,10.4888,5.7,1181
8699,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,94,26000000,90574188,10.3301,6.7,1523
8741,tt0120863,The Thin Red Line,1998,170,52000000,98126565,9.78397,7.2,793
8764,tt0088286,Top Secret!,1984,90,9000000,20458340,5.97124,7,241
8766,tt0116514,Hellraiser: Bloodline,1996,86,4000000,16675000,5.26319,4.9,111
8780,tt0871426,Baby Mama,2008,99,30000000,63833449,10.9014,5.8,205
8810,tt0082694,Mad Max 2: The Road Warrior,1981,95,2000000,24600832,11.1898,7.3,981
8814,tt0419706,Doom,2005,105,60000000,55987321,11.9536,5,619
8818,tt0116250,Evita,1996,134,55000000,141047179,6.7098,5.9,122
8831,tt0111438,Timecop,1994,99,27000000,101646581,8.90707,5.5,288
8832,tt1023490,Il Divo,2008,110,7275000,11260366,7.72833,7.5,166
8834,tt0118883,Conspiracy Theory,1997,135,75000000,136982834,14.2618,6.5,440
8835,tt0250494,Legally Blonde,2001,96,18000000,141774679,12.7694,6.2,908
8836,tt0443701,The X Files: I Want to Believe,2008,104,30000000,68369434,9.86358,5.5,534
8839,tt0112642,Casper,1995,100,50000000,287928194,12.8125,6,1045
8840,tt0116136,DragonHeart,1996,103,57000000,115267375,23.6366,6.4,553
8842,tt0312329,Against the Ropes,2004,106,39000000,6614280,1.38102,4.5,32
8843,tt0209958,The Cell,2000,107,33000000,104155843,13.2349,6,442
8844,tt0113497,Jumanji,1995,104,65000000,262797249,17.0155,6.9,2413
8845,tt0105690,Under Siege,1992,103,35000000,156563139,9.91827,6.1,405
8848,tt0200465,The Bank Job,2008,112,20000000,64822796,8.7327,6.6,708
8849,tt0375173,Alfie,2004,103,60000000,13395939,10.4116,5.5,255
8850,tt0111143,The Shadow,1994,108,25000000,48063435,7.88111,5.4,140
8852,tt0093777,Prince of Darkness,1987,101,3000000,14182492,8.58723,6.6,192
8854,tt0120207,Steel,1997,97,16000000,1686429,2.89046,4.2,49
8856,tt0091326,"The Karate Kid, Part II",1986,113,113,115103979,9.23132,5.9,457
8859,tt0242423,"Dude, Where’s My Car?",2000,83,13000000,73180723,10.8902,5.3,523
8860,tt0119664,Metro,1997,117,55000000,31987563,10.5195,5.3,136
8870,tt0199753,Red Planet,2000,106,80000000,33463969,8.53418,5.4,271
8871,tt0170016,How the Grinch Stole Christmas,2000,104,123000000,345141403,11.6425,6.2,1440
8872,tt0105793,Wayne's World,1992,94,20000000,121697323,10.1808,6.5,738
8874,tt0119738,My Best Friend's Wedding,1997,105,38000000,299288605,4.67857,6.4,606
8885,tt1185616,Waltz with Bashir,2008,90,2000000,11125849,7.63662,7.8,294
8909,tt0493464,Wanted,2008,110,75000000,258270008,12.4579,6.4,2583
8913,tt0098084,Pet Sematary,1989,103,11500000,57469467,8.36576,6.4,417
8914,tt0149261,Deep Blue Sea,1999,105,60000000,73648228,7.49362,5.6,616
8915,tt1129445,Amelia,2009,111,40000000,19258519,5.30872,5.4,71
8916,tt0120587,Antz,1998,83,60000000,171757863,16.0256,6,1320
8920,tt0356634,Garfield,2004,80,50000000,200804534,10.0037,5.2,851
8922,tt0263488,Jeepers Creepers,2001,90,10000000,59217789,10.4144,6.1,731
8944,tt0486674,What Just Happened,2008,104,25000000,6673422,10.5102,5.2,128
8952,tt1045772,I Love You Phillip Morris,2009,98,13000000,10652035,5.77375,6.4,514
8960,tt0448157,Hancock,2008,92,150000000,624029371,11.0173,6.2,3050
8961,tt0172156,Bad Boys II,2003,147,130000000,273339556,8.19144,6.3,1588
8963,tt0112740,Crimson Tide,1995,116,53000000,157387195,8.65736,7,508
8966,tt1099212,Twilight,2008,122,37000000,392616625,31.282,5.8,3688
8967,tt0478304,The Tree of Life,2011,139,32000000,54674226,11.2045,6.5,1009
8968,tt0357507,Boogeyman,2005,89,20000000,67192859,9.70429,4.6,194
8970,tt0129280,The Out-of-Towners,1999,90,75000000,29000000,9.01988,5.1,46
8975,tt0419946,The Marine,2006,92,20000000,22165608,6.67917,5,165
8976,tt0391304,A Lot Like Love,2005,107,30000000,42886719,10.5967,6.5,329
8978,tt0398712,Assault on Precinct 13,2005,109,30000000,35294470,11.553,6,318
8982,tt0427954,The Protector,2005,108,6000000,27165581,9.00517,6.8,171
8984,tt0109635,Disclosure,1994,123,55000000,214015089,11.8122,5.9,217
8988,tt0489281,Stop-Loss,2008,113,25000000,11207130,5.43057,6.1,84
8998,tt0436331,Friends with Money,2006,88,6500000,13368437,8.86916,5.1,132
8999,tt0398017,Derailed,2005,108,22000000,57479076,10.6005,6.1,322
9003,tt0093177,Hellraiser,1987,94,1000000,14564027,10.8131,6.9,464
9007,tt0425123,Just Like Heaven,2005,95,58000000,102854431,8.35177,6.5,595
9008,tt0140352,The Insider,1999,157,90000000,60289912,11.3569,7.3,489
9009,tt0382628,Dark Water,2005,105,30000000,25473093,6.53565,5.3,275
9012,tt0322802,Jackass: The Movie,2002,87,5000000,64282312,14.0956,6.1,355
9013,tt0095631,Midnight Run,1988,126,30000000,38413606,5.56432,7.2,241
9016,tt0133240,Treasure Planet,2002,95,140000000,109578115,16.1419,7.2,980
25748,tt0106557,Children of the Corn II: The Final Sacrifice,1993,92,900000,6980986,8.35787,4.5,50
25793,tt0929632,Precious,2009,110,10000000,47536959,8.29355,6.9,426
25941,tt1289406,Harry Brown,2009,103,7300000,10329747,7.47821,6.7,351
26022,tt1188996,My Name Is Khan,2010,145,12000000,42345360,11.2646,7.7,237
26142,tt0101746,The Doctor,1991,122,12000000,38120905,8.33724,6.6,24
26147,tt0453365,FC Venus,2005,107,2196531,2411594,0.947509,5.6,10
26178,tt0087981,Razorback,1984,95,5500000,801000,1.82298,5.6,33
26198,tt0085780,The Keep,1983,96,6000000,3661757,3.55449,5.9,56
26306,tt0119937,Prefontaine,1997,106,8000000,589304,2.93818,6.7,21
26386,tt0095107,Ernest Saves Christmas,1988,95,6000000,28202109,3.59055,4.9,47
26388,tt1462758,Buried,2010,94,1987650,19152480,7.38944,6.6,853
26389,tt1179034,From Paris with Love,2010,92,52000000,52826594,6.88559,6.2,684
26515,tt0095925,Pumpkinhead,1988,86,3500000,4385516,11.8415,5.9,108
26555,tt0090856,Club Paradise,1986,96,15000000,12308521,4.07985,4.3,20
26602,tt0234829,Summer Catch,2001,108,34000000,19693891,5.49987,4.8,63
26670,tt0105017,Noises Off...,1992,101,12000000,2280148,4.17949,7,38
26688,tt1232783,Sorority Row,2009,101,12500000,27206120,5.01085,5.3,179
26791,tt0268200,Brigham City,2001,119,1000000,852206,0.202478,7.3,4
26978,tt0086346,Spacehunter: Adventures in the Forbidden Zone,1983,90,15000000,16500000,3.52144,5.1,37
27004,tt1106860,Ca$h,2010,108,7000000,46488,9.10783,6,73
27022,tt0963966,The Sorcerer's Apprentice,2010,109,150000000,215283742,12.5335,5.9,1526
27046,tt0987918,The Irony of Fate. The Sequel,2007,125,5000000,55635037,1.7924,4.7,24
27064,tt0089603,Mishima: A Life in Four Chapters,1985,121,5000000,502758,8.59183,7.7,37
27205,tt1375666,Inception,2010,148,160000000,825532764,29.1081,8.1,14075
27274,tt0099611,Frankenhooker,1990,85,2500000,205068,5.09779,5.7,65
27549,tt0101412,Beastmaster 2: Through the Portal of Time,1991,107,6000000,869325,4.03828,4.6,17
27573,tt1038919,The Bounty Hunter,2010,110,40000000,136000000,6.71526,5.6,878
27576,tt0944835,Salt,2010,100,110000000,293329073,8.70446,6.2,2125
27873,tt0084887,Battletruck,1982,91,1000000,3000000,0.815844,4.2,5
31011,tt0485947,Mr. Nobody,2009,156,47000000,3547209,11.8171,7.9,1616
31060,tt1193516,Recep İvedik,2008,90,500000,5330000,1.64027,5.4,21
31162,tt1569364,Black Lightning,2009,102,15000000,21500000,3.93153,5.3,33
31225,tt0100332,Paris is Burning,1990,71,500000,3779620,4.10129,8.2,67
31359,tt0214289,Would I Lie to You? 2,2001,105,12560000,42700000,4.05299,6.4,81
31867,tt1053424,Repo Men,2010,111,32000000,18409891,7.50297,6.2,627
31909,tt0091276,Invaders from Mars,1986,100,12000000,4884663,3.58088,5.5,59
32316,tt0266747,Marci X,2003,84,20000000,1675706,4.15656,3.3,12
32456,tt0124179,Two Girls and a Guy,1997,84,1000000,2057193,4.96767,5.4,25
32511,tt1337051,"Police, Adjective",2009,115,1089360,48298,0.663231,6.1,14
32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,118,95000000,226497209,9.7859,6,2079
33539,tt0107745,Once Upon a Forest,1993,71,13000000,6582052,3.14419,6.2,24
33644,tt0120703,How Stella Got Her Groove Back,1998,124,20000000,37672350,3.64526,6,24
33762,tt0090693,Band of the Hand,1986,109,8700000,4865912,4.39771,6.9,14
34016,tt0815236,She's Out of My League,2010,104,20000000,49779728,8.10125,5.9,544
34314,tt0120390,Turbulence,1997,100,55000000,11466088,5.30404,5.2,63
36523,tt0259308,Felix The Cat: The Movie,1988,82,9000000,1964253,0.030576,3.7,5
36576,tt0085384,Curse of the Pink Panther,1983,109,11000000,4491986,8.04638,3.6,42
36683,tt1155705,20th Century Boys - Chapter 1: Beginning of the End,2008,142,20000000,31244858,1.88952,6.7,21
37495,tt1341167,Four Lions,2010,101,967686,4270000,11.934,7.1,428
40952,tt0083542,Alone in the Dark,1982,93,20000000,8178569,1.05739,5.5,26
41402,tt1228987,Let Me In,2010,116,20000000,24145613,11.1195,6.7,656
43552,tt1452628,Vanishing on 7th Street,2010,92,10000000,1068682,8.41943,4.8,165
43919,tt1270835,Hatchet II,2010,89,2500000,52604,12.5258,5.6,91
43923,tt0804497,It's Kind of a Funny Story,2010,101,8000000,6491240,8.17201,6.9,691
43930,tt1456941,"Tomorrow, When the War Began",2010,103,27000000,16504936,4.98348,6.2,195
44115,tt1542344,127 Hours,2010,94,18000000,35692920,11.1768,7,2668
44943,tt1217613,Battle: Los Angeles,2011,116,70000000,202466756,6.75375,5.5,1462
45658,tt1531663,Everything Must Go,2010,97,5000000,2614773,4.77999,6,210
47880,tt0421229,Mrs Palfrey at The Claremont,2005,108,750000,1720953,2.6982,6.8,10
47907,tt0117718,The Spitfire Grill,1996,117,6000000,12643776,1.19589,6.8,17
48231,tt1571222,A Dangerous Method,2011,99,15000000,27462041,9.86594,6.2,589
49013,tt1216475,Cars 2,2011,106,200000000,559852396,13.693,5.8,2088
49035,tt0242256,Alaipayuthey,2000,156,2000000,6000000,0.570021,6.7,6
49494,tt1034389,The Eagle,2011,114,25000000,27122040,6.19693,5.9,426
49524,tt0790736,R.I.P.D.,2013,96,130000000,61648500,9.36968,5.4,1280
49526,tt1547234,Premium Rush,2012,91,35000000,31083599,5.65478,6.2,848
49530,tt1637688,In Time,2011,109,40000000,173930596,10.3246,6.7,3512
50601,tt1486193,5 Days of War,2011,113,20000000,17479,3.17451,5.8,63
50619,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,117,110000000,712171856,25.9725,5.8,2622
51321,tt0095853,Permanent Record,1988,91,8000000,1893139,1.19438,5.7,9
51540,tt1499658,Horrible Bosses,2011,98,35000000,117000000,9.85695,6.4,2341
51917,tt1075114,A Whole Life Ahead,2008,117,5940000,4250000,3.37214,6.5,65
52891,tt1124396,Hitler's Kaput!,2008,99,3000000,9713500,0.878255,3.6,7
54318,tt0760329,The Water Horse,2007,112,40000000,103071443,5.08321,6.3,293
54580,tt0319769,Mondays in the Sun,2002,113,4000000,146402,2.06139,7,37
54648,tt0114108,The Pebble and the Penguin,1995,74,28000000,3983912,2.30499,5.2,32
54934,tt0105508,Swoon,1992,82,250000,340147,0.003013,5.9,8
55292,tt1533749,Shaolin,2011,131,29000000,33662874,5.31124,6.5,102
55721,tt1478338,Bridesmaids,2011,125,32500000,288383523,6.81099,6.5,1697
55740,tt0431461,Waltzing Anna,2006,108,1000000,11455,0.333017,7,1
56372,tt0415678,Shadowboxing,2005,126,3500000,8262833,0.768181,5,13
57276,tt1440266,Pina,2011,106,4317946,14624826,12.453,7.3,76
57695,tt1599975,The Princess of Montpensier,2010,139,14734000,6775121,2.15615,6.4,42
58595,tt1735898,Snow White and the Huntsman,2012,127,170000000,396600000,18.7516,5.8,3183
59387,tt0289408,The Powerpuff Girls Movie,2002,77,10000000,11411644,5.02446,5.6,49
59440,tt1291584,Warrior,2011,140,25000000,23057115,13.1216,7.7,1297
59861,tt1583420,Larry Crowne,2011,98,30000000,36160375,10.778,5.7,369
60309,tt0968264,The Conspirator,2010,122,25000000,15478800,5.48145,6.2,138
60579,tt0222012,Hey Ram,2000,199,3900000,4900000,0.562097,6.7,10
60599,tt1764183,Arbitrage,2012,100,12000000,35485056,5.8085,6.1,300
62206,tt1622547,30 Minutes or Less,2011,83,28000000,40547440,9.76349,5.6,537
62213,tt1077368,Dark Shadows,2012,113,150000000,245527149,10.6659,5.7,2383
62764,tt1667353,Mirror Mirror,2012,106,85000000,183018522,14.1702,5.5,1148
65614,tt0464665,Dreaming of Space,2005,90,2000000,696681,0.570293,5.7,3
67675,tt1922612,Glee: The Concert Movie,2011,84,9000000,18663238,9.20242,6.9,81
69928,tt0085891,The Man Who Loved Women,1983,110,19000000,11000000,5.21451,4.4,9
70695,tt1107319,Dirty Girl,2010,90,4000000,55125,10.9645,6.4,71
71668,tt1714203,Piranha 3DD,2012,83,5000000,8493728,5.6152,4.1,319
71688,tt1007029,The Iron Lady,2011,105,13000000,114956699,7.42125,6.2,540
72113,tt1692486,Carnage,2011,80,25000000,27603069,8.84484,7,760
72559,tt1583421,G.I. Joe: Retaliation,2013,110,130000000,371876278,10.5606,5.4,3045
72571,tt1778304,Paranormal Activity 3,2011,83,5000000,205703818,10.9963,5.9,685
72784,tt1850397,The Loft,2014,108,14000000,10076790,14.4434,6.4,500
73499,tt1646980,The Double,2011,98,17000000,3696232,5.49882,5.8,226
73981,tt0221809,Ayurveda: Art of Being,2001,101,300000,2074000,0.113042,5.5,3
74458,tt1740710,Mere Brother Ki Dulhan,2011,139,5510000,18050000,1.83887,6.5,19
75438,tt1820462,Pregnant,2011,81,2000000,8000000,0.397106,3.1,7
76163,tt1764651,The Expendables 2,2012,103,100000000,312573423,14.8816,6.1,2940
76758,tt1410063,The Flowers of War,2011,145,94000000,95311434,6.58771,7.1,193
77866,tt1524137,Contraband,2012,109,25000000,63100000,10.5951,6.1,777
77883,tt0431021,The Possession,2012,92,14000000,85446075,7.28648,5.8,509
77931,tt2017020,The Smurfs 2,2013,105,105000000,347434178,10.6409,5.5,711
77951,tt1762399,Walking With Dinosaurs,2013,87,80000000,126546518,8.88387,5.2,136
78698,tt1430615,Big Miracle,2012,107,40000000,24719215,6.15938,6.6,153
79224,tt2025526,War of the Arrows,2011,122,8000000,49000000,7.03031,6.7,68
80321,tt1277953,Madagascar 3: Europe's Most Wanted,2012,93,145000000,746921274,13.829,6.4,1857
82390,tt1496422,The Paperboy,2012,107,12500000,1353868,5.52688,5.4,244
82525,tt1615065,Savages,2012,131,45000000,82966152,13.248,6.2,784
82633,tt1212450,Lawless,2012,115,26000000,53676580,7.96842,6.8,1055
82682,tt1321870,Gangster Squad,2013,113,60000000,105200903,8.58156,6.2,1805
82703,tt0864835,Mr. Peabody & Sherman,2014,92,145000000,272912430,9.49384,6.7,861
83666,tt1748122,Moonrise Kingdom,2012,94,16000000,68263166,8.69243,7.6,1701
84329,tt1990314,Robot & Frank,2012,85,2500000,3325038,9.29149,6.8,454
85889,tt1450321,Filth,2013,97,5000000,9114264,14.9705,6.8,628
86829,tt2042568,Inside Llewyn Davis,2013,105,11000000,32935319,10.8381,7.2,845
86837,tt1602620,Amour,2012,127,8900000,29844753,7.66395,7.5,413
87368,tt1860152,17 Girls,2011,87,4141459,201607,5.10933,5.6,103
87499,tt1869716,The East,2013,116,6500000,2401510,6.53667,6.5,308
87516,tt1321511,Oldboy,2013,104,30000000,4861022,7.88235,5.9,632
88005,tt1307068,Seeking a Friend for the End of the World,2012,101,10000000,9636289,6.94753,6.3,713
88042,tt1047540,Parental Guidance,2012,104,25000000,119772232,11.7461,5.8,212
88224,tt0116985,Manny & Lo,1996,88,500000,431326,1.14366,6.3,9
88491,tt1651118,Chapiteau-Show,2011,207,2000000,393816,0.74156,6.8,13
89492,tt1758830,This Is 40,2012,134,35000000,88058786,11.4188,5.6,909
91073,tt1542482,Late Autumn,2010,113,6200000,4820000,1.07725,6.9,22
91911,tt1510907,Behind the Burly Q,2010,97,250000,23859,0.386717,5.5,3
92182,tt1767382,Silent House,2011,85,2000000,13101672,10.2399,5.2,125
96239,tt1810861,Remington and the Curse of the Zombadings,2011,96,22361,721651,0.673247,5.3,5
98203,tt1699745,Captive,2012,120,11180,24591,0.660969,5.9,11
98339,tt1867093,The Samaritan,2012,90,12000000,2521,11.5213,5.2,69
98566,tt1291150,Teenage Mutant Ninja Turtles,2014,101,125000000,477200000,22.338,5.8,2677
99861,tt2395427,Avengers: Age of Ultron,2015,141,280000000,1405403694,37.3794,7.3,6908
100042,tt2096672,Dumb and Dumber To,2014,110,40000000,169837010,15.4026,5.4,1140
101299,tt1951264,The Hunger Games: Catching Fire,2013,146,130000000,847423452,25.3091,7.4,6656
102197,tt2321517,The Spy,2012,99,6000000,4588176,1.82225,4.6,10
102899,tt0478970,Ant-Man,2015,117,130000000,519311965,26.8824,7,6029
103663,tt2106476,The Hunt,2012,115,3800000,16800000,8.4628,7.9,946
103731,tt1935179,Mud,2013,130,10000000,21587700,7.88158,7,1080
105506,tt2345561,Grandmaster,2012,130,120000,130000,0.485424,6.1,10
106646,tt0993846,The Wolf of Wall Street,2013,180,100000000,392000694,16.3824,7.9,6768
106747,tt2002718,Machete Kills,2013,107,12000000,15008161,9.25108,5.3,642
107846,tt1211956,Escape Plan,2013,115,50000000,122915111,14.1916,6.7,1688
109418,tt2191701,Grown Ups 2,2013,100,80000000,246984278,9.41173,5.8,1180
110415,tt1706620,Snowpiercer,2013,126,39200000,86758912,14.1319,6.7,2910
111237,tt2318405,White Tiger,2012,104,11000000,7200000,9.56013,5.9,24
113947,tt1866249,The Sessions,2012,98,1000000,9138338,5.76032,6.6,183
115210,tt2126362,Stitches,2012,86,100000,95000,8.3287,5.5,94
115348,tt1413495,Paranoia,2013,106,35000000,13785015,7.24958,5.6,358
115873,tt2612156,The Angrez,2006,110,50000,300000,0.34064,6.9,6
116977,tt0249516,Foodfight!,2012,87,65000000,73706,6.69359,2.3,28
117553,tt0106505,Calendar Girl,1993,90,13000000,2570145,1.31674,3.7,10
118340,tt2015381,Guardians of the Galaxy,2014,121,170000000,773328629,53.2916,7.9,10014
119450,tt2103281,Dawn of the Planet of the Apes,2014,130,170000000,710644566,75.3852,7.3,4511
119675,tt1291580,Behind the Candelabra,2013,118,23000000,15600000,7.33945,6.6,307
121173,tt2244376,Voracious,2012,104,11178,34659,0.079287,8,1
122857,tt1659343,Universal Soldier: Day of Reckoning,2012,114,11500000,1402307,12.8873,5.1,139
123103,tt1780762,Aftershock,2012,89,2000000,58510,8.36786,5.3,110
123109,tt1763264,No One Lives,2013,86,2900000,74918,7.20283,5.5,173
123553,tt1538403,The Mortal Instruments: City of Bones,2013,130,60000000,90565421,14.3362,6.2,1649
124905,tt0831387,Godzilla,2014,123,160000000,529076069,14.0192,6.1,3232
127585,tt1877832,X-Men: Days of Future Past,2014,131,250000000,747862775,26.0586,7.5,6155
130150,tt1967545,Labor Day,2013,111,18000000,20275812,6.10865,6.7,306
131634,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137,160000000,653428261,26.6282,6.6,4117
131940,tt0151150,Josh,2000,162,6900000,15000000,4.0315,6,15
132232,tt2023587,Mama,2013,100,15000000,146497771,16.0185,6,1452
132344,tt2209418,Before Midnight,2013,108,3000000,11176469,11.3032,7.3,583
133463,tt1857842,Redd Inc.,2012,93,500000,1000000,5.41101,5.5,28
134126,tt2371486,A Company Man,2012,96,3500000,7339398,6.26169,6.6,52
134374,tt1980209,Pain & Gain,2013,130,25000000,86175291,9.218,6.1,1595
134411,tt0882977,Snitch,2013,112,35000000,42930462,13.5427,5.8,1155
138222,tt1885300,Best Man Down,2012,90,1500000,1938,5.87571,6.1,65
139567,tt1925431,Fire with Fire,2012,97,20000000,4636169,10.9992,5.6,223
140818,tt2363213,Ragnarok,2013,120,6500000,3721345,11.3652,5.7,59
140870,tt2368672,Minuscule: Valley of the Lost Ants,2013,89,19700000,30000000,6.58343,6.6,128
141520,tt1766044,Rita's Last Fairy Tale,2012,100,200000,486937,0.560685,7.4,8
144336,tt1742334,Sabotage,2014,110,35000000,17508518,6.96651,5.5,560
144340,tt1814621,Admission,2013,107,13000000,18000000,10.0985,5.5,307
145220,tt2281587,Muppets Most Wanted,2014,112,50000000,80383290,7.24496,6.2,318
146198,tt1712261,Triple 9,2016,115,20000000,12639297,12.8925,5.6,812
146238,tt2364841,Runner Runner,2013,91,30000000,62616646,8.86461,5.5,547
146301,tt2473510,Paranormal Activity: The Ghost Dimension,2015,88,10000000,78096553,9.1857,5,435
147441,tt1528100,Exodus: Gods and Kings,2014,150,140000000,268031828,16.3202,5.6,1957
148284,tt1305797,Enthiran,2010,155,26400000,62000000,4.3304,6.5,46
150540,tt2096673,Inside Out,2015,94,175000000,857611174,23.9856,7.9,6737
151743,tt2459022,Lost in Thailand,2012,105,2200000,208000000,1.78913,6.1,28
152599,tt1951181,The Immigrant,2013,117,16000000,5867686,6.98592,6.2,256
152601,tt1798709,Her,2013,126,23000000,47351251,13.8295,7.9,4215
152737,tt1322269,August: Osage County,2013,121,25000000,74188937,6.9543,6.9,497
152747,tt2017038,All Is Lost,2013,106,9000000,6108720,12.7497,6.6,679
152780,tt2404461,The Past,2013,130,11000000,10631747,9.16656,7.1,161
153158,tt1634003,Underdogs,2013,106,22000000,24000000,14.3479,6,127
153518,tt1985949,The Angry Birds Movie,2016,97,73000000,349779543,11.1719,5.9,1048
154400,tt1600196,The Drop,2014,106,12600000,19054534,11.695,6.7,859
155084,tt2059171,13 Sins,2014,93,5000000,13809,9.06779,6.2,355
157336,tt0816692,Interstellar,2014,169,165000000,675120017,32.2135,8.1,11187
157350,tt1840309,Divergent,2014,139,85000000,288747895,21.5726,6.9,4784
157544,tt1524575,The Vatican Tapes,2015,91,13000000,1784763,5.1493,4.6,248
157827,tt2217859,Louder Than Bombs,2015,109,11000000,161789,12.2932,6.7,93
157841,tt1981107,The Young and Prodigious T.S. Spivet,2013,105,33000000,9494789,6.83954,6.7,234
157845,tt2345737,The Rover,2014,103,12250000,2295423,6.56137,6.1,295
157847,tt2382396,Joe,2014,118,4000000,2365467,13.7844,6.5,346
157849,tt1972571,A Most Wanted Man,2014,121,15000000,31554855,10.4324,6.5,545
158011,tt1911644,The Call,2013,94,13000000,68572378,8.61108,6.6,1275
158015,tt2184339,The Purge,2013,86,3000000,89328627,23.2077,6,2498
158852,tt1964418,Tomorrowland,2015,130,190000000,209154322,22.2961,6.2,2904
158916,tt2224004,Sweetwater,2013,95,7000000,6147,5.79986,6,71
159447,tt2592500,"Mommies, Happy New Year!",2012,90,2000000,11666088,1.45605,5.3,9
160588,tt2334873,Blue Jasmine,2013,98,18000000,99206215,12.6124,7,1126
160768,tt2210834,Jimmy P.,2013,117,10000000,30283,4.50333,6,30
167810,tt2366608,Lost River,2015,95,2000000,45431,6.6407,5.8,228
168530,tt1408253,Ride Along,2014,99,25000000,153997819,9.89575,6.1,867
168672,tt1800241,American Hustle,2013,138,40000000,251171807,16.478,6.8,2868
170687,tt0787474,The Boxtrolls,2014,97,60000000,108255770,11.5639,6.6,689
173897,tt2592614,Resident Evil: The Final Chapter,2016,107,40000000,312242626,0.75571,5.9,1139
174751,tt2140037,Jane Got a Gun,2016,98,25000000,1397284,8.82607,5.4,293
